Y;X;date_from;date_to;Operation time;Last year;Use data;gaw_id;platform_id;platform_name;TEMIS Dataset index (in TEMIS sheet);TEMIS_dataset_name;TEMIS Lat;TEMIS Lon;Diff_lat_lon;dx  (from https://www.kompf.de/gps/distcalc.html, Verbesserte Methode);dy;Distance;wmo_region;contributor_name;revision_date;country_code;elevation;elevation
32.37860107;-94.71170044;1976/07/28 14:00:00+00;1976/10/02 17:00:00+00;0.180821918;1976;0;LVW;235;Long View (TX);422;Palestine_teff.dat;31.8;-95.717;1.58390063;94.80171835;64.39829909;114.6058756;IV;NOAA - Climate Monitoring and Diagnostics Laboratory;;USA;103;103
44.72999954;127.5999985;1993/07/14 00:00:00+00;2022/03/01 00:00:00+00;28.64931507;2022;1;LFS;326;Longfengshan;317;Longfengshan_teff.dat;44.727;127.585;0.01799804;1.18614984;0.333848802;1.232236368;II;Chinese Academy of Meteorological Sciences - Institute of Atmospheric Chemistry;2019/01/21 18:23:58+00;CHN;331;331
78.21666718;15.5666666;1950/09/05 00:00:00+00;1962/09/12 00:00:00+00;12.02739726;1962;1;LYB;44;Longyearbyen;318;Longyear_teff.dat;78.217;15.583;0.01666622;-0.371690346;-0.037042866;0.373531641;VI;NILU and the University of Oslo;2018/05/04 13:54:17+00;NOR;0;0
78.21666718;15.5666666;1957/07/01 00:00:00+00;1993/11/01 00:00:00+00;36.36164384;1993;1;LYB;44;Longyearbyen;318;Longyear_teff.dat;78.217;15.583;0.01666622;-0.371690346;-0.037042866;0.373531641;VI;University of Oslo;;NOR;0;0
49.50999832;24.03000069;1974/08/01 00:00:00+00;1998/12/02 00:00:00+00;24.35342466;1998;1;LVO;184;Lvov;322;Lwow_teff.dat;49.817;23.95;0.38700237;5.764500632;-34.16928698;34.65212318;VI;Main Geophysical Observatory of  Russia;;UKR;329;329
-54.49850082;158.9385071;1957/07/07 00:00:00+00;2023/08/15 23:15:15+00;66.15068493;2023;1;MQA;29;Macquarie Island;325;Macquarie_Island_teff.dat;-54.5;158.95;0.01299208;-0.743012336;0.166858734;0.761517674;V;Australian Bureau of Meteorology;2019/06/04 15:53:39+00;AUS;6;6
40.45000076;-3.720000029;1991/05/26 00:00:00+00;2023/10/04 10:52:00+00;32.38082192;2023;1;MAD;308;Madrid;328;Madrid_Barajas_teff.dat;40.45;-3.717;0.003000789;-0.254119997;8.4588E-05;0.254120011;VI;National Institute of Meteorology of Spain;2019/05/07 19:07:53+00;ESP;680;680
48.72999954;2.069999933;1955/01/19 00:00:00+00;1982/07/01 00:00:00+00;27.46575342;1982;1;MLH;97;Magny-les-Hameaux;329;Magny-Les-Hameaux_teff.dat;48.733;2.067;0.006000393;0.22027196;-0.333951198;0.40005392;VI;National Centre for Scientific Research - France;;FRA;165;165
-4.670000076;55.16999817;1975/11/01 00:00:00+00;2004/09/01 00:00:00+00;28.85479452;2004;1;SEY;207;MahÃ©;330;Mahe_teff.dat;-4.683;55.533;0.376001754;-40.26765216;1.446891541;40.29363853;I;Seychelles National Meteorological Service;;SYC;3;3
-4.670000076;55.16999817;2017/09/06 00:00:00+00;2020/04/28 00:00:00+00;2.643835616;2020;0;SEY;207;MahÃ©;330;Mahe_teff.dat;-4.683;55.533;0.376001754;-40.26765216;1.446891541;40.29363853;I;UniversitÃ© de La RÃ©union;;SYC;;
-70.45999908;11.44999981;1994/01/08 22:00:00+00;2011/11/08 09:09:00+00;17.84383562;2011;1;MTR;400;Maitri;332;Maitri_teff.dat;-70.45;11.45;0.00999927;-7.07929E-06;-1.112897604;1.112897604;the Antarctic;India Meteorological Department;;ATA;330;330
-2.99000001;40.18999863;1999/03/06 14:32:00+00;2006/01/04 09:52:00+00;6.838356164;2006;1;MLD;448;Malindi;336;Malindi_teff.dat;-2.99;40.1;0.08999864;10.00321627;-1.113E-06;10.00321627;I;University of Rome - Centro di Ricerca Progetto San Marco;2014/10/02 19:14:47+00;KEN;0;0
53.47000122;-2.230000019;1997/05/27 00:00:00+00;2023/09/30 00:00:00+00;26.36164384;2023;1;MCR;352;Manchester;337;Manchester_teff.dat;53.47;-2.23;1.239E-06;-1.25906E-06;0.000135786;0.000135792;VI;University of Manchester;2019/11/25 16:27:47+00;GBR;76;76
14.64999962;121.0500031;1978/12/06 00:00:00+00;2021/09/01 00:00:00+00;42.76712329;2021;1;MNI;218;Manila;338;Manila_teff.dat;14.65;121.05;3.48E-06;0.000333817;-4.2294E-05;0.000336486;V;Meteorological Service of the Philippines;2018/04/24 12:51:56+00;PHL;63;63
-25.96999931;32.59999847;1979/05/11 00:00:00+00;1995/04/01 00:00:00+00;15.90136986;1995;1;MPT;222;Maputo;339;Maputo_teff.dat;-25.967;32.6;0.00300084;-0.000153102;-0.333823203;0.333823238;I;Meteorological Service of Mozambique;;MOZ;70;70
-64.2400589;-56.62477875;1987/08/12 00:00:00+00;2018/12/01 00:00:00+00;31.3260274;2018;1;MBI;233;Marambio;340;Marambio_teff.dat;-64.241;-56.624;0.00171985;-0.037684902;0.10474443;0.111317328;the Antarctic;National Meteorological Service of Argentina;2018/04/24 12:51:57+00;ATA;198;198
-64.2400589;-56.62477875;1988/11/24 10:00:00+00;2019/11/12 17:28:00+00;30.98630137;2019;1;MBI;233;Marambio;340;Marambio_teff.dat;-64.241;-56.624;0.00171985;-0.037684902;0.10474443;0.111317328;the Antarctic;Finnish Meteorological Institute - National Meteorological Service of Argentina;2019/09/18 13:46:35+00;ATA;198;198
-64.2400589;-56.62477875;2010/02/14 00:00:00+00;2020/01/01 00:00:00+00;9.884931507;2020;1;MBI;233;Marambio;340;Marambio_teff.dat;-64.241;-56.624;0.00171985;-0.037684902;0.10474443;0.111317328;the Antarctic;Instituto Antarctico Argentino - Czech Hydrometeorological Institute;2019/05/07 19:02:58+00;ATA;198;198
-11.39999962;-76.33334351;2000/02/27 00:00:00+00;2023/06/01 00:00:00+00;23.2739726;2023;1;MPO;429;Marcapomacocha;341;Marcapomacocha_teff.dat;-11.401;-76.324;0.01034389;-1.019421935;0.111342294;1.025484368;III;NOAA - Climate Monitoring and Diagnostics Laboratory;2023/08/14 18:06:38+00;PER;4500;4500
47.1522;13.745;1998/03/23 00:00:00+00;2022/06/30 00:00:00+00;24.28767123;2022;1;;510;Mariapfarr;529;Sonnblick_teff.dat;47.02;12.56;1.3172;89.81902613;14.71386;91.01623554;VI;Austrian UV network - Innsbruck Medical University;2019/03/05 06:00:01+00;AUT;1151;1151
47.1522;13.745;1998/03/23 00:00:00+00;2022/06/30 00:00:00+00;24.28767123;2022;1;None;510;Mariapfarr;529;Sonnblick_teff.dat;47.02;12.56;1.3172;89.81902613;14.71386;91.01623554;VI;Austrian UV network - Innsbruck Medical University;;AUT;1151;1151
64.68000031;170.4199982;1973/07/01 00:00:00+00;2007/11/01 00:00:00+00;34.35890411;2007;1;MRK;144;Markovo;345;Markovo_teff.dat;64.68;170.42;2.11E-06;-8.57187E-05;3.4503E-05;9.24021E-05;VI;Main Geophysical Observatory of  Russia;;RUS;22;22
31.32999992;27.21999931;1998/11/06 00:00:00+00;2020/10/01 00:00:00+00;21.91780822;2020;1;MRS;376;Marsa MatrÃ»h;376;Mrsa_Matrouh_teff.dat;31.33;27.22;7.7E-07;-6.56031E-05;-8.904E-06;6.62046E-05;I;Egyptian Meteorological Authority;2018/05/30 12:51:54+00;EGY;35;35
-19.97559929;23.42720032;2003/09/16 00:00:00+00;2007/02/01 00:00:00+00;3.380821918;2007;0;DMS;467;Maun;347;Maun_teff.dat;-19.976;23.427;0.00060103;0.020954746;0.044599023;0.049276508;I;Department of Meteorological Services of Botswana;;BWA;928;928
19.53623009;-155.5761566;1997/03/24 11:34:21+00;2022/11/28 06:22:38+00;25.69863014;2022;1;MLO;31;Mauna Loa (HI);348;Mauna_Loa_teff.dat;19.536;-155.576;0.00038669;-0.01642655;0.025609017;0.030424551;IV;Meteorological Service of Canada (Atmospheric Environment Service);2023/01/16 13:50:51+00;USA;3397;3397
19.53623009;-155.5761566;2001/01/01 00:00:00+00;2006/09/28 00:00:00+00;5.742465753;2006;1;MLO;31;Mauna Loa (HI);348;Mauna_Loa_teff.dat;19.536;-155.576;0.00038669;-0.01642655;0.025609017;0.030424551;IV;US Department of Agriculture - Colorado State University;2018/06/05 18:06:52+00;USA;3397;3397
19.53623009;-155.5761566;1963/12/26 00:00:00+00;2022/11/01 00:00:00+00;58.89041096;2022;1;MLO;31;Mauna Loa (HI);348;Mauna_Loa_teff.dat;19.536;-155.576;0.00038669;-0.01642655;0.025609017;0.030424551;IV;National Oceanic and Atmospheric Administration (NOAA) - Mauna Loa Observatory(MLO);2020/11/17 14:08:11+00;USA;3397;3397
19.53623009;-155.5761566;1957/11/28 00:00:00+00;2020/12/01 00:00:00+00;63.05205479;2020;1;MLO;31;Mauna Loa (HI);348;Mauna_Loa_teff.dat;19.536;-155.576;0.00038669;-0.01642655;0.025609017;0.030424551;IV;NOAA - Climate Monitoring and Diagnostics Laboratory;2019/06/04 15:53:39+00;USA;3397;3397
19.53623009;-155.5761566;1998/01/01 00:00:00+00;2000/12/31 00:00:00+00;3;2000;0;MLO;31;Mauna Loa (HI);348;Mauna_Loa_teff.dat;19.536;-155.576;0.00038669;-0.01642655;0.025609017;0.030424551;IV;Meteorological Service of Canada - Mauna Loa Observatory;;USA;3397;3397
-5.420000076;-35.38000107;2003/01/03 14:41:36+00;2016/07/26 14:59:53+00;13.56986301;2016;1;MAX;466;Maxaranguape (Natal);391;Natal_teff.dat;-5.84;-35.21;0.590000994;-18.82988122;46.74599154;50.39595373;III;NASA - Wallops Island Flight Facility;2018/04/24 12:51:59+00;BRA;42;42
-5.420000076;-35.38000107;2002/07/31 14:16:00+00;2005/12/19 16:00:00+00;3.389041096;2005;0;MAX;466;Maxaranguape (Natal);391;Natal_teff.dat;-5.84;-35.21;0.590000994;-18.82988122;46.74599154;50.39595373;III;Brazilian National Institute for Space Research;;BRA;42;42
41.15280151;-96.49120331;2001/01/01 00:00:00+00;2006/09/28 00:00:00+00;5.742465753;2006;1;MED;370;Mead (NE);141;Des_Moines_teff.dat;41.35;-93.35;3.3384018;-262.8808442;-21.94819194;263.7954916;IV;US Department of Agriculture - Colorado State University;;USA;352;352
-37.66558456;144.8312225;1983/01/02 00:00:00+00;2023/05/01 00:00:00+00;40.35342466;2023;1;MBN;253;Melbourne;353;Melbourne_teff.dat;-37.68;144.84;0.02319294;-0.773332215;1.604438472;1.781085491;V;Australian Bureau of Meteorology;2019/06/04 15:53:39+00;AUS;125;125
38.20000076;15.55000019;1954/07/01 00:00:00+00;1999/12/01 00:00:00+00;45.44931507;1999;1;MES;45;Messina;359;Messina_teff.dat;38.2;15.55;9.5E-07;1.66202E-05;8.4588E-05;8.62053E-05;VI;Meteorological Service of the Italian Military Airforce;;ITA;54;54
19.31666756;-99.16666412;1974/06/04 00:00:00+00;2023/03/02 00:00:00+00;48.77534247;2023;1;MXC;192;Mexico City;360;Mexico_City_teff.dat;19.333;-99.183;0.03266832;1.715780919;-1.817800572;2.499660593;IV;Mexico Institute of Geophysics;2018/05/04 13:55:02+00;MEX;2268;2268
31.93;-102.2;2019/04/01 00:00:00+00;;#WERT!;#WERT!;#WERT!;MDX;127;Midland (TX);363;Midland_teff.dat;31.55;-102.11;0.47;-8.519448737;42.294;43.14352145;IV;UNKNOWN;2019/04/02 06:00:01+00;USA;872;872
31.93;-102.2;1963/01/01 00:00:00+00;1963/10/01 00:00:00+00;0.747945205;1963;0;MDX;127;Midland (TX);363;Midland_teff.dat;31.55;-102.11;0.47;-8.519448737;42.294;43.14352145;IV;UNKNOWN;;USA;;
24.28520012;153.9812927;1958/01/01 00:00:00+00;2018/01/01 00:00:00+00;60.04109589;2018;1;MNM;30;Minamitorishima;342;Marcus_Island_teff.dat;24.29;153.98;0.00609258;0.131147977;-0.534226644;0.550088992;II;Japan Meteorological Agency;2021/12/01 17:08:02+00;JPN;8;8
53.8330574;27.46888924;1997/04/01 00:00:00+00;2005/08/01 00:00:00+00;8.339726027;2005;1;MAS;354;Minsk;365;Minsk_teff.dat;53.833;27.469;0.00016816;-0.007276771;0.00638862;0.009683278;VI;Belarus State University - Nat. Ozone Monitoring Research and Education Centre;;BLR;222;222
-66.55000305;93;1960/02/07 00:00:00+00;1991/12/11 00:00:00+00;31.8630137;1991;1;MIR;88;Mirny;366;Mirny_teff.dat;-66.553;93.009;0.01199695;-0.39880242;0.333560535;0.519909608;the Antarctic;Main Geophysical Observatory of  Russia;;ATA;30;30
42.5;2.130000114;1962/03/06 00:00:00+00;1979/12/01 00:00:00+00;17.75068493;1979;1;MOL;70;Mont Louis;369;Mont-Louis_teff.dat;42.5;2.133;0.002999886;-0.24619911;0;0.24619911;VI;National Centre for Scientific Research - France;2019/06/04 15:53:39+00;FRA;1650;1650
45.48333359;-73.59999847;1993/03/06 00:00:00+00;2004/12/31 07:54:32+00;11.83013699;2004;1;MTL;319;Montreal;370;Montreal_teff.dat;45.48;-73.75;0.15333512;11.70739163;0.371028567;11.71326944;IV;Meteorological Service of Canada (Atmospheric Environment Service);;CAN;24;24
51.27000046;-80.65000153;1957/07/01 00:00:00+00;1961/06/01 00:00:00+00;3.920547945;1961;0;MOO;23;Moosonee;160;Egbert_teff.dat;44.23;-79.78;7.91000199;-65.11733251;783.5520512;786.2531933;IV;Meteorological Service of Canada (Atmospheric Environment Service);2019/06/04 15:53:38+00;CAN;10;10
55.75;37.36666489;1999/03/08 00:00:00+00;2004/09/04 00:00:00+00;5.498630137;2004;1;MSC;116;Moscow;371;Moscow_teff.dat;55.75;37.567;0.20033511;-12.55241194;0;12.55241194;VI;Central Aeronomy Observatory of  Russia;;RUS;187;187
55.75;37.36666489;1973/01/01 00:00:00+00;2022/12/01 00:00:00+00;49.94794521;2022;1;MSC;116;Moscow;371;Moscow_teff.dat;55.75;37.567;0.20033511;-12.55241194;0;12.55241194;VI;Main Geophysical Observatory of  Russia;;RUS;187;187
24.60000038;72.71666718;1951/10/21 00:00:00+00;1982/04/01 00:00:00+00;30.46575342;1982;1;MAB;9;Mount Abu;374;Mount_Abu_teff.dat;24.6;72.7;0.01666756;1.68674747;4.2294E-05;1.68674747;II;Physical Research Laboratory of India;;IND;1220;1220
43.31999969;42.47000122;1957/11/23 00:00:00+00;1959/12/01 00:00:00+00;2.021917808;1959;0;ELB;37;Mt. Elbrus;277;Kislovodsk_teff.dat;43.733;42.661;0.60399909;-15.41545584;-45.9669345;48.48293871;VI;Main Geophysical Observatory of  Russia;;RUS;2100;2100
36.28749847;100.8963013;1993/09/10 00:00:00+00;2022/02/01 00:00:00+00;28.41369863;2022;1;WLG;295;Mt. Waliguan;611;Waliguan_teff.dat;36.287;100.898;0.00219717;-0.152411354;0.055479711;0.162195003;II;Chinese Academy of Meteorological Sciences - Institute of Atmospheric Chemistry;2019/01/21 18:28:02+00;CHN;3810;3810
19.11666679;72.84999847;1968/12/27 05:00:00+00;1969/12/15 07:00:00+00;0.967123288;1969;0;BOM;206;Mumbai/Bombay;72;Bombay_teff.dat;19.07;72.5;0.39666526;36.81260783;5.194013727;37.17722251;II;India Meteorological Department;;IND;14;14
80;18;1958/05/21 00:00:00+00;1958/08/01 00:00:00+00;0.197260274;1958;0;MUB;46;Murchison Bay;318;Longyear_teff.dat;78.217;15.583;4.2;50.89857762;198.4479;204.8712625;VI;University of Oslo;;NOR;-1;-1
38;-1.169999957;1995/04/25 00:00:00+00;2023/07/01 00:00:00+00;28.20273973;2023;1;MUR;346;Murcia;378;Murcia_teff.dat;38;-1.17;4.3E-08;3.77171E-06;0;3.77171E-06;VI;National Institute of Meteorology of Spain;2018/05/04 13:54:44+00;ESP;69;69
68.96666718;33.04999924;1973/02/17 00:00:00+00;2022/06/01 00:00:00+00;49.31780822;2022;1;MRM;117;Murmansk;379;Murmansk_teff.dat;69;33.12;0.10333358;-2.795842453;-3.709942866;4.645472107;VI;Main Geophysical Observatory of  Russia;;RUS;46;46
59.58000183;150.7799988;1975/03/01 00:00:00+00;2022/12/04 00:00:00+00;47.79452055;2022;1;NGV;118;Nagaevo;382;Nagaevo_teff.dat;59.55;150.78;0.03000303;-6.76788E-05;3.339203679;3.33920368;VI;Main Geophysical Observatory of  Russia;2018/04/24 12:51:48+00;RUS;118;118
26.20000076;127.6833344;1974/04/01 00:00:00+00;2022/01/01 00:00:00+00;47.78630137;2022;1;NAH;190;Naha;384;Naha_teff.dat;26.21;127.69;0.01666484;-0.665658863;-1.112915412;1.296796991;II;Japan Meteorological Agency;2023/05/01 15:27:07+00;JPN;27;27
-1.299999952;36.75;1998/01/07 00:00:00+00;2017/11/29 06:21:27+00;19.90684932;2017;1;NRB;175;Nairobi;385;Nairobi_teff.dat;-1.271;36.803;0.081999952;-5.897415918;-3.227694658;6.722910628;I;MeteoSwiss (formerly Swiss Meteorological Institute);2017/09/25 18:44:11+00;KEN;1795;1795
-1.299999952;36.75;1984/04/19 00:00:00+00;2003/12/31 07:56:00+00;19.71232877;2003;1;NRB;175;Nairobi;385;Nairobi_teff.dat;-1.271;36.803;0.081999952;-5.897415918;-3.227694658;6.722910628;I;University of Nairobi;2019/06/04 15:53:34+00;KEN;1795;1795
-1.299999952;36.75;2005/05/26 00:00:00+00;2012/12/05 00:00:00+00;7.534246575;2012;1;NRB;175;Nairobi;385;Nairobi_teff.dat;-1.271;36.803;0.081999952;-5.897415918;-3.227694658;6.722910628;I;Kenyan Meteorological Department;;KEN;1795;1795
-15.10000038;39.27999878;1981/01/27 00:00:00+00;1993/05/01 00:00:00+00;12.26575342;1993;1;NMP;223;Nampula;386;Nampula_teff.dat;-15.1;39.283;0.0030016;-0.322506735;-4.2294E-05;0.322506737;I;Meteorological Service of Mozambique;;MOZ;440;440
40.84999847;15.25;1958/07/01 00:00:00+00;1971/10/01 00:00:00+00;13.26027397;1971;1;NAP;47;Napoli;389;Naples_teff.dat;40.5;15.15;0.44999847;8.442172719;38.95482971;39.85911487;VI;Meteorological Service of the Italian Military Airforce;;ITA;45;45
41.49000168;-71.41999817;2006/03/08 18:59:00+00;2006/08/30 17:06:00+00;0.479452055;2006;0;NGT;487;Narragansett (RI);75;Boston_teff.dat;42.19;-71.05;1.06999649;-30.68390878;-77.90981302;83.73434912;IV;University of Rhode Island;;USA;21;21
36.25;-86.56667328;1962/07/26 00:00:00+00;2017/07/03 00:00:00+00;54.97534247;2017;1;BNA;106;Nashville (TN);390;Nashville_teff.dat;36.25;-86.567;0.00032672;0.029328066;0;0.029328066;IV;NOAA - Climate Monitoring and Diagnostics Laboratory;2020/11/17 18:44:08+00;USA;182;182
-6;-35.20000076;1978/11/19 15:08:00+00;1980/02/24 15:10:00+00;1.265753425;1980;0;NAT;219;Natal;391;Natal_teff.dat;-5.84;-35.21;0.16999924;1.106982332;-17.808;17.84237299;III;NASA Goddard Space Flight Center;2018/04/24 12:51:45+00;BRA;0;0
-6;-35.20000076;1978/11/19 00:00:00+00;2023/09/01 00:00:00+00;44.81369863;2023;1;NAT;219;Natal;391;Natal_teff.dat;-5.84;-35.21;0.16999924;1.106982332;-17.808;17.84237299;III;Brazilian National Institute for Space Research;2018/05/04 13:55:16+00;BRA;0;0
-6;-35.20000076;1997/01/22 18:20:36+00;2015/12/29 15:10:05+00;18.94520548;2015;1;NAT;219;Natal;391;Natal_teff.dat;-5.84;-35.21;0.16999924;1.106982332;-17.808;17.84237299;III;NASA - Wallops Island Flight Facility;;BRA;0;0
-70.66600037;-8.265999794;1992/03/22 09:47:00+00;2017/11/10 11:11:00+00;25.65479452;2017;1;NMY;323;Neumayer;395;Neumayer_teff.dat;-70.646;-8.236;0.050000164;-1.106732577;-2.226041181;2.485983978;the Antarctic;Alfred Wegener Institute - Neumayer;;ATA;42;42
28.63047028;77.17510223;1957/07/01 00:00:00+00;2023/07/01 00:00:00+00;66.04383562;2023;1;NDL;10;New Delhi;138;Delhi_teff.dat;28.64;77.22;0.05442749;-4.386141747;-1.060657836;4.512564068;II;India Meteorological Department;2022/04/20 12:57:01+00;IND;216;216
53.15000153;140.6999969;1975/08/01 00:00:00+00;2016/12/01 00:00:00+00;41.36438356;2016;1;NKA;274;Nikolayevsk-na-Amure;401;Nikolaevsk-na-Amure_teff.dat;53.15;140.7;4.63E-06;-0.00020697;0.000170289;0.000268021;VI;Main Geophysical Observatory of  Russia;;RUS;46;46
58.58300018;16.15200043;1988/02/05 00:00:00+00;2023/06/01 00:00:00+00;35.34246575;2023;1;NRK;279;NorrkÃ¶ping;403;Norrkoping_teff.dat;58.58;16.15;0.00500061;0.11609968;0.333920034;0.353527545;VI;Swedish Meteorological and Hydrological Institute;2021/05/10 17:24:53+00;SWE;43;43
-70.76999664;11.86999989;1985/05/22 00:00:00+00;1991/02/25 00:00:00+00;5.767123288;1991;1;NLZ;280;Novolazarevskaya-Forster;406;Novolasarevskaya_teff.dat;-70.767;11.867;0.00599653;0.110051347;-0.333526032;0.351213486;the Antarctic;Main Geophysical Observatory of  Russia;;ATA;110;110
78.92357635;11.92366028;1990/10/31 14:00:00+00;2013/07/17 11:07:00+00;22.7260274;2013;1;NYA;89;Ny Ã…lesund;407;Ny_Alesund_teff.dat;78.908;11.883;0.05623663;0.871186246;1.733647755;1.940231949;VI;Alfred Wegener Institute - Ny Alesund;;NOR;0;0
78.92357635;11.92366028;2007/05/19 00:00:00+00;2021/06/01 00:00:00+00;14.04657534;2021;1;NYA;89;Ny Ã…lesund;407;Ny_Alesund_teff.dat;78.908;11.883;0.05623663;0.871186246;1.733647755;1.940231949;VI;Italian National Centre for Research;2021/01/18 21:01:04+00;NOR;0;0
78.92357635;11.92366028;1966/11/28 00:00:00+00;1997/04/01 00:00:00+00;30.36164384;1997;1;NYA;89;Ny Ã…lesund;407;Ny_Alesund_teff.dat;78.908;11.883;0.05623663;0.871186246;1.733647755;1.940231949;VI;University of Oslo;;NOR;0;0
55.09920883;36.60660934;1993/05/06 05:50:10+00;2016/11/21 08:03:47+00;23.56164384;2016;1;OBN;307;Obninsk;410;Obninsk_teff.dat;55.12;36.3;0.32740051;19.52521922;-2.314057221;19.66186782;VI;Institute of Experimental Meteorology - Scientific Production Association;2015/01/23 01:48:13+00;RUS;100;100
46.25999832;30.45999908;1974/01/01 00:00:00+00;1998/12/01 00:00:00+00;24.93150685;1998;1;ODE;119;Odessa;411;Odessa_teff.dat;46.483;30.633;0.3960026;-13.28768829;-24.82008698;28.15314153;VI;Main Geophysical Observatory of  Russia;;UKR;42;42
68.5;112.4300003;1976/03/01 00:00:00+00;2022/11/02 00:00:00+00;46.70410959;2022;1;OLN;145;Olenek;415;Olenek_teff.dat;68.5;112.433;0.0029997;-0.122432579;0;0.122432579;VI;Main Geophysical Observatory of  Russia;2018/04/24 12:51:41+00;RUS;127;127
48.13999939;-123.401001;1997/12/11 08:34:42+00;2003/07/13 04:51:13+00;5.589041096;2003;1;CPO;393;Olympic (WA);510;Sequim_teff.dat;48.08;-123.24;0.22100039;-11.96695118;6.677932107;13.70411244;IV;US Environmental Protection Agency and the University of Georgia at Athens;;USA;2;2
54.93000031;73.40000153;1974/01/01 00:00:00+00;2021/07/01 00:00:00+00;47.52876712;2021;1;OMS;120;Omsk;416;Omsk_teff.dat;55.02;73.38;0.11000122;1.278004334;-10.0169655;10.09816285;VI;Main Geophysical Observatory of  Russia;2019/11/18 16:23:54+00;RUS;119;119
59.90000153;10.73333359;1969/06/17 00:00:00+00;2017/11/02 00:00:00+00;48.4109589;2017;1;OSL;165;Oslo;419;Oslo_teff.dat;59.938;10.717;0.05433206;0.911499398;-4.229229711;4.326339688;VI;University of Oslo;;NOR;50;50
59.90000153;10.73333359;2018/01/01 00:00:00+00;2022/12/01 00:00:00+00;4.917808219;2022;1;OSL;165;Oslo;419;Oslo_teff.dat;59.938;10.717;0.05433206;0.911499398;-4.229229711;4.326339688;VI;Norwegian Institute for Air Research;2021/05/10 17:18:01+00;NOR;;
51.75;-1.183;1976/06/09 00:00:00+00;1977/10/14 00:00:00+00;1.347945205;1977;0;OXD;48;Oxford;421;Oxford_teff.dat;51.45;-1.1;0.383;-5.739330975;33.39;33.87966972;VI;University of Bern;2022/01/27 06:00:01+00;GBR;61;61
51.75;-1.179999948;1952/06/01 00:00:00+00;1975/12/06 00:00:00+00;23.52876712;1975;1;OXD;48;Oxford;421;Oxford_teff.dat;51.45;-1.1;0.379999948;-5.531881682;33.39;33.84514463;VI;UK Meteorological Office;;GBR;140;140
51.75;-1.179999948;1924/08/18 00:00:00+00;1957/06/01 00:00:00+00;32.80821918;1957;1;OXD;48;Oxford;421;Oxford_teff.dat;51.45;-1.1;0.379999948;-5.531881682;33.39;33.84514463;VI;Swiss Federal Institute of Technology- Zurich;2019/05/07 18:47:50+00;GBR;140;140
39.51666641;-84.71666718;2001/01/01 00:00:00+00;2001/04/03 00:00:00+00;0.252054795;2001;0;OXF;371;Oxford (OH);557;Tecumseh_teff.dat;42;-83.56;3.64000077;-97.52574177;-276.3950286;293.09637;IV;US Department of Agriculture - Colorado State University;;USA;283;283
-14.23;-170.56;2014/01/10 22:34:30+00;2016/12/29 01:33:14+00;2.969863014;2016;0;None;523;Pago Pago;486;Samoa_teff.dat;-14.25;-170.56;0.02;0;2.226;2.226;V;NOAA - Climate Monitoring and Diagnostics Laboratory;;ASM;50;50
31.79999924;-95.72000122;1975/02/07 14:00:00+00;1985/06/16 00:00:00+00;10.36164384;1985;1;PSN;210;Palestine (TX);422;Palestine_teff.dat;31.8;-95.717;0.00300198;-0.283913003;-8.4588E-05;0.283913016;IV;Meteorological Service of Canada (Atmospheric Environment Service);;USA;121;121
-64.77433014;-64.05442047;2010/10/01 00:00:00+00;2013/12/31 00:00:00+00;3.252054795;2013;0;PSA;292;Palmer Station;424;Palmer_Station_teff.dat;-64.774;-64.053;0.00175061;-0.067409983;-0.036744582;0.07677415;the Antarctic;NOAA-Earth System Research Laboratory-Global Monitoring Division;2018/05/04 13:55:17+00;ATA;10;10
-64.77433014;-64.05442047;1990/03/14 17:01:04+00;2015/03/25 10:16:08+00;25.04657534;2015;1;PSA;292;Palmer Station;424;Palmer_Station_teff.dat;-64.774;-64.053;0.00175061;-0.067409983;-0.036744582;0.07677415;the Antarctic;National Science Foundation - USA;2018/05/04 13:55:18+00;ATA;10;10
-18;-149;1995/07/31 18:29:59+00;1999/12/27 17:39:00+00;4.410958904;1999;0;PAP;432;Papeete (Tahiti);426;Papeete_teff.dat;-18;-149;0;0;0;0;V;NOAA - Climate Monitoring and Diagnostics Laboratory;;PYF;2;2
43.91999817;-73.63999939;2006/06/30 18:34:00+00;2006/08/30 18:09:00+00;0.167123288;2006;0;PDX;488;Paradox (NY);93;Burlington_teff.dat;44.16;-73.05;0.83000122;-47.21159975;-26.71220368;54.2446032;IV;Medger Evers College, NY;;USA;284;284
5.809999943;-55.20999908;1999/03/15 00:00:00+00;2022/12/20 15:17:31+00;23.78356164;2022;1;PMO;435;Paramaribo;427;Paramaribo_teff.dat;5.81;-55.21;9.77E-07;0.00010187;-6.3441E-06;0.000102068;III;National  Meteorological Institute of the Netherlands;2018/04/24 12:51:59+00;SUR;23;23
48.81999969;2.329999924;1957/10/07 00:00:00+00;1959/12/01 00:00:00+00;2.150684932;1959;0;PMS;49;Paris-Montsouris;428;Paris_SAOZ_teff.dat;48.846;2.346;0.042000386;-1.172443369;-2.893834503;3.122323107;VI;National Centre for Scientific Research - France;;FRA;76;76
40.80550003;-104.7546997;2001/01/01 00:00:00+00;2006/09/28 00:00:00+00;5.742465753;2006;1;PWN;358;Pawnee/Nunn (CO);300;Laramie_teff.dat;41.19;-105.34;0.96980027;49.17218971;-42.79484666;65.18667917;IV;US Department of Agriculture - Colorado State University;;USA;1641;1641
